emp_no,first_name,last_name,birth_date,from_date,to_date,title
12324,Fun,Delgrange,1963-01-14,1990-05-25,9999-01-01,Engineer
12329,Kotesh,Yoshimura,1961-03-27,1991-07-15,9999-01-01,Engineer
12340,Xinglin,Vigier,1960-07-14,1990-08-07,9999-01-01,Technique Leader
12347,Remko,Ranze,1960-03-09,1986-03-23,9999-01-01,Senior Staff
12349,Yannik,Denos,1961-12-19,1989-04-14,9999-01-01,Senior Staff
12359,Tokuyasu,Yetto,1960-07-10,1991-12-13,9999-01-01,Technique Leader
12369,Sanjoy,Giaccio,1961-06-09,1987-04-19,9999-01-01,Assistant Engineer
12387,Lijie,Landherr,1960-08-25,1986-06-09,9999-01-01,Assistant Engineer
12392,Uzi,Kragelund,1961-07-24,1987-09-13,9999-01-01,Senior Engineer
12396,Lubomir,Ginesta,1960-06-16,1988-11-02,9999-01-01,Technique Leader
12397,Oksana,Swiss,1960-08-14,1987-08-18,9999-01-01,Senior Engineer
12404,Manu,Kulisch,1964-11-16,1985-12-14,9999-01-01,Senior Engineer
12405,Zhanqiu,Kambil,1964-04-06,1989-07-16,9999-01-01,Assistant Engineer
12410,Masanao,Besselaar,1963-08-15,1988-04-28,9999-01-01,Technique Leader
12432,Fumino,Delgrange,1964-08-28,1991-07-03,9999-01-01,Technique Leader
12442,Iara,Lanteri,1963-12-20,1989-11-27,9999-01-01,Senior Engineer
12444,Monique,Reinhard,1962-11-29,1987-08-16,9999-01-01,Senior Staff
12446,Xiaoqiang,Keustermans,1964-01-05,1987-11-06,9999-01-01,Senior Staff
12469,Basant,Khalil,1960-01-24,1987-03-01,9999-01-01,Technique Leader
12472,Leah,Madeira,1962-07-19,1985-12-10,9999-01-01,Engineer
12477,Chiranjit,Chleq,1962-02-23,1991-06-25,9999-01-01,Senior Engineer
12481,Ipke,Uludag,1963-07-09,1985-05-11,9999-01-01,Engineer
12485,Luise,Ranon,1961-11-24,1991-10-13,9999-01-01,Technique Leader
12503,Boguslaw,Matzen,1961-11-30,1991-03-30,9999-01-01,Engineer
12510,Rosli,Hellwagner,1961-10-04,1985-05-15,9999-01-01,Senior Engineer
12513,Niteen,Vesna,1961-02-16,1985-10-30,9999-01-01,Senior Staff
12529,Mang,Anido,1960-04-28,1989-11-09,9999-01-01,Staff
12531,Shay,Birch,1960-12-13,1991-03-09,9999-01-01,Senior Engineer
12532,Tsvetan,Whitcomb,1962-08-12,1991-12-12,9999-01-01,Technique Leader
12533,Tamiya,Lowrie,1961-03-02,1987-07-13,9999-01-01,Senior Staff
12535,Kazuhiko,Bergere,1964-11-04,1991-02-22,9999-01-01,Technique Leader
12539,Ramachenga,Kuhnemann,1962-05-07,1989-07-07,9999-01-01,Technique Leader
12546,Luisa,Shobatake,1964-03-10,1988-06-05,9999-01-01,Staff
12548,Chenxi,Baak,1964-06-25,1990-06-28,9999-01-01,Senior Engineer
12565,Theron,Mullainathan,1964-05-19,1989-06-16,9999-01-01,Staff
12570,Stafford,Anily,1961-08-06,1985-03-28,9999-01-01,Senior Engineer
12578,Tamiya,Perin,1964-01-22,1986-07-28,9999-01-01,Senior Staff
12582,Saniya,Herath,1961-01-23,1987-02-07,9999-01-01,Staff
12600,Lucian,Garrabrants,1960-05-16,1986-09-23,9999-01-01,Technique Leader
12602,Alain,Erdi,1961-02-23,1991-10-31,9999-01-01,Engineer
12604,Minghong,Conti,1962-07-25,1990-10-13,9999-01-01,Senior Staff
12605,Petter,Feldmann,1964-10-26,1990-02-19,9999-01-01,Senior Staff
12620,Shahaf,Swick,1961-06-04,1988-09-16,9999-01-01,Staff
12625,Goo,Basart,1963-01-12,1992-03-03,9999-01-01,Senior Staff
12632,Shaleah,Manderick,1960-10-12,1987-06-10,9999-01-01,Technique Leader
12633,Garnik,Castellani,1962-10-11,1990-07-13,9999-01-01,Senior Engineer
12649,Odinaldo,Luon,1962-08-22,1985-10-05,9999-01-01,Staff
12654,Zhaofang,Tagansky,1961-02-25,1986-07-24,9999-01-01,Senior Engineer
12660,Stamatina,Escriba,1963-01-18,1990-11-23,9999-01-01,Staff
12669,Caolyn,Roisin,1962-02-09,1987-05-30,9999-01-01,Staff
12675,Dekang,Krohm,1963-04-22,1987-11-20,9999-01-01,Staff
12703,Luigi,Brookner,1961-01-06,1985-11-22,9999-01-01,Staff
12711,Yechiam,Jiafu,1964-08-12,1986-11-21,9999-01-01,Senior Staff
12723,Arvin,Baez,1960-10-25,1986-06-14,9999-01-01,Engineer
12728,Horward,Stiles,1960-01-05,1991-08-23,9999-01-01,Engineer
12735,Valter,Steinauer,1960-05-22,1989-08-19,9999-01-01,Staff
12738,Luigi,Hammerschmidt,1962-09-10,1985-09-23,9999-01-01,Engineer
12742,Supot,Bhattacharjee,1960-05-12,1990-03-11,9999-01-01,Staff
12745,Ziyad,Passafiume,1963-06-03,1991-11-09,9999-01-01,Senior Staff
12760,Sergi,Tomescu,1960-07-30,1986-10-19,9999-01-01,Senior Engineer
12764,Valeri,Menhoudj,1960-02-23,1988-01-24,9999-01-01,Engineer
12771,Erez,Luks,1964-02-06,1988-06-02,9999-01-01,Staff
12780,Premal,Puppo,1963-01-24,1987-10-21,9999-01-01,Technique Leader
12782,Weidon,Pietracaprina,1961-03-31,1986-08-23,9999-01-01,Staff
12783,Mahendra,Ginneken,1962-02-02,1985-11-13,9999-01-01,Engineer
12793,Basil,Covnot,1963-07-08,1989-11-11,9999-01-01,Engineer
12797,Takushi,Turnbull,1964-04-27,1991-11-05,9999-01-01,Senior Engineer
12804,Marlo,Rosti,1962-03-20,1987-02-15,9999-01-01,Staff
12817,Bokyung,Rosti,1962-06-17,1985-12-24,9999-01-01,Engineer
12822,Guther,Marrakchi,1961-11-11,1987-06-06,9999-01-01,Senior Staff
12823,Pranav,Lanteri,1962-08-15,1985-05-11,9999-01-01,Senior Engineer
12824,Sakthirel,Montresor,1960-06-30,1989-03-20,9999-01-01,Senior Engineer
12826,Claude,Mandell,1962-02-13,1990-03-26,9999-01-01,Senior Staff
12827,Dmitry,Zuberek,1961-07-24,1991-03-10,9999-01-01,Staff
12832,Mabo,Cusworth,1962-10-24,1988-04-25,9999-01-01,Staff
12833,Jaideep,Tibblin,1962-02-01,1987-06-04,9999-01-01,Senior Engineer
12835,Mats,Krupka,1963-12-14,1990-08-14,9999-01-01,Senior Engineer
12838,Danel,Avouris,1962-12-18,1986-09-24,9999-01-01,Staff
12841,Gudjon,Hertweck,1960-01-23,1991-09-07,9999-01-01,Senior Staff
12847,Kwangho,Ramamoorthy,1961-11-09,1988-03-21,9999-01-01,Engineer
12849,Yongdong,Suessmith,1960-04-24,1991-10-31,9999-01-01,Senior Engineer
12870,Elvis,Pfau,1960-03-24,1990-04-09,9999-01-01,Senior Staff
12873,Xiaoshan,Lorie,1961-12-20,1992-03-13,9999-01-01,Staff
12884,Paddy,Zyda,1964-09-28,1988-11-09,9999-01-01,Engineer
12896,Mircea,Delgrande,1963-10-12,1986-10-29,9999-01-01,Senior Engineer
12912,Zejun,Yoshizawa,1960-01-12,1989-01-03,9999-01-01,Staff
12918,Changho,Dulin,1960-03-24,1990-12-15,9999-01-01,Engineer
12925,Lijia,Erez,1963-04-21,1992-01-23,9999-01-01,Senior Engineer
12929,Odysseas,Hiraishi,1961-08-25,1989-02-15,9999-01-01,Senior Engineer
12931,Spyrose,Hutton,1961-12-13,1991-03-21,9999-01-01,Staff
12943,Kazuhide,Zucker,1963-01-21,1988-12-15,9999-01-01,Senior Staff
12952,Goa,Rosay,1960-12-14,1988-01-09,9999-01-01,Senior Engineer
12954,Dinkar,Walston,1964-11-10,1986-05-08,9999-01-01,Senior Staff
12957,Michaela,Worfolk,1961-11-23,1991-02-05,9999-01-01,Engineer
12963,Kyoichi,Azevdeo,1962-11-22,1987-06-09,9999-01-01,Staff
12980,Jayson,Delgrange,1962-10-09,1988-02-05,9999-01-01,Senior Engineer
12989,Kendra,Bugrara,1961-03-02,1990-07-16,9999-01-01,Senior Engineer
12990,Kristina,Benaini,1964-06-08,1985-07-12,9999-01-01,Senior Engineer
12993,Subhash,Sessa,1962-01-27,1986-08-25,9999-01-01,Staff
13003,Jinxi,Luft,1963-09-21,1991-09-06,9999-01-01,Technique Leader
13010,Sachin,Bach,1960-12-19,1988-08-05,9999-01-01,Senior Engineer
13014,Gianluca,Budinsky,1962-06-01,1986-01-21,9999-01-01,Senior Engineer
13018,Toshimi,Moehrke,1964-03-14,1987-05-10,9999-01-01,Senior Staff
13020,Shigeichiro,Suppi,1962-06-26,1987-07-06,9999-01-01,Senior Staff
13028,Mayumi,Siksek,1963-08-21,1985-10-28,9999-01-01,Senior Staff
13032,Mohit,Standera,1962-12-12,1987-06-10,9999-01-01,Senior Staff
13035,Waiman,Isaac,1962-07-17,1991-12-31,9999-01-01,Senior Staff
13038,Susanne,Kushner,1961-05-10,1992-03-25,9999-01-01,Engineer
13039,Alain,Akazan,1963-08-27,1985-10-29,9999-01-01,Engineer
13042,Vishu,Birdsall,1961-08-08,1989-03-27,9999-01-01,Engineer
13057,Xiaocheng,Kandlur,1961-10-24,1989-02-17,9999-01-01,Senior Staff
13071,Vasilii,Azulay,1961-01-12,1990-08-01,9999-01-01,Senior Engineer
13078,Genki,Suppi,1961-11-15,1991-01-01,9999-01-01,Senior Staff
13100,Guenter,Roison,1964-04-19,1991-01-22,9999-01-01,Engineer
13105,Zito,Carrere,1961-01-01,1986-01-19,9999-01-01,Senior Engineer
13109,Stevo,Makrucki,1963-07-02,1991-10-15,9999-01-01,Engineer
13116,Constantino,Sury,1963-01-29,1987-10-25,9999-01-01,Staff
13121,Gift,Anandan,1963-04-08,1992-01-24,9999-01-01,Engineer
13125,Snehasis,Krohn,1963-04-29,1992-02-05,9999-01-01,Technique Leader
13145,Mayumi,Baer,1961-10-31,1989-05-19,9999-01-01,Technique Leader
13154,Shan,Soicher,1963-06-19,1988-07-29,9999-01-01,Staff
13162,Shaw,Goodrum,1964-12-26,1989-05-19,9999-01-01,Senior Staff
13163,Matt,Heping,1963-12-11,1987-03-31,9999-01-01,Engineer
13176,Pranas,Thiria,1964-11-28,1990-09-07,9999-01-01,Senior Staff
13180,Kazuhisa,Dechter,1962-05-24,1992-05-04,9999-01-01,Senior Staff
13184,Arie,Heering,1961-05-17,1991-01-08,9999-01-01,Senior Engineer
13185,Hyuncheol,Rosca,1960-11-29,1989-02-21,9999-01-01,Senior Staff
13190,Stepehn,Kowalchuk,1962-11-08,1986-07-17,9999-01-01,Staff
13195,Toshiki,Baak,1964-06-29,1986-03-02,9999-01-01,Senior Engineer
13207,Susuma,Pero,1961-07-04,1991-01-27,9999-01-01,Engineer
13212,Thodoros,Boyle,1963-08-03,1992-02-05,9999-01-01,Senior Staff
13219,Wojceich,Constantine,1964-11-10,1988-06-22,9999-01-01,Technique Leader
13236,Flemming,Axelband,1961-02-03,1991-12-07,9999-01-01,Staff
13251,Otilia,Lakshmanan,1964-06-28,1992-05-24,9999-01-01,Engineer
13257,Francoise,Poehlman,1963-06-13,1986-07-12,9999-01-01,Senior Staff
13273,Alagu,Iacovou,1962-03-03,1990-06-15,9999-01-01,Senior Engineer
13278,Chenxi,Denos,1961-10-09,1988-03-26,9999-01-01,Senior Engineer
13280,Gunilla,Cappelletti,1963-05-31,1985-03-30,9999-01-01,Senior Staff
13281,Luerbio,Wursthorn,1960-06-22,1986-10-07,9999-01-01,Engineer
13289,Berni,Baer,1962-08-12,1987-09-24,9999-01-01,Staff
13298,Sasan,Shokrollahi,1960-11-29,1986-11-06,9999-01-01,Staff
13304,Hisao,Wixon,1960-11-24,1991-01-23,9999-01-01,Staff
13311,Remmert,Trumbly,1963-08-18,1990-08-26,9999-01-01,Senior Engineer
13331,Etsuo,Malinowski,1960-12-31,1988-01-18,9999-01-01,Engineer
13338,Tonny,Gecsel,1963-08-19,1985-08-16,9999-01-01,Senior Engineer
13339,Mart,Koblitz,1962-03-24,1990-08-24,9999-01-01,Senior Staff
13340,Jinpo,Highland,1961-11-14,1990-08-15,9999-01-01,Senior Engineer
13348,Leaf,Wiegley,1964-04-25,1989-08-06,9999-01-01,Senior Staff
13353,Moie,Tsunoo,1962-09-11,1991-05-03,9999-01-01,Senior Engineer
13356,Thodoros,Lukaszewicz,1961-04-24,1987-07-17,9999-01-01,Senior Engineer
13367,Xumin,Swiler,1962-07-14,1987-08-30,9999-01-01,Senior Staff
13370,Nidapan,Macedo,1964-08-22,1990-06-23,9999-01-01,Staff
13397,Nimmagadda,Wilfing,1964-05-13,1987-06-25,9999-01-01,Staff
13399,Ute,Gischer,1962-04-10,1990-04-23,9999-01-01,Senior Engineer
13403,Toney,Diderrich,1960-02-21,1991-10-31,9999-01-01,Staff
13434,Subhankar,Leivant,1961-10-11,1987-02-10,9999-01-01,Senior Staff
13444,Doohun,Lienhardt,1961-01-19,1985-05-01,9999-01-01,Assistant Engineer
13449,Subhada,Coorg,1961-05-18,1988-04-24,9999-01-01,Staff
13459,Eric,Lupu,1962-04-29,1988-05-20,9999-01-01,Senior Staff
13468,Seshu,Erbe,1960-06-23,1989-05-16,9999-01-01,Senior Staff
13483,Arco,Ananiadou,1964-04-20,1990-01-09,9999-01-01,Engineer
13487,Geoffrey,Claffy,1962-08-30,1987-03-08,9999-01-01,Senior Staff
13494,Domenico,Baca,1964-04-07,1985-10-07,9999-01-01,Engineer
13499,Kazuhiko,Sidou,1965-01-16,1991-09-01,9999-01-01,Technique Leader
13509,Kiyotoshi,Leaver,1961-12-03,1988-06-08,9999-01-01,Engineer
13510,Stamatina,Kakkad,1963-11-11,1992-04-28,9999-01-01,Staff
13517,Mark,Setlzner,1961-02-22,1988-01-02,9999-01-01,Senior Engineer
13527,Bikash,Chaudhuri,1961-06-15,1988-08-28,9999-01-01,Senior Engineer
13529,Toshimori,Matzen,1961-11-30,1986-07-06,9999-01-01,Staff
13541,Pasqua,Peral,1962-01-03,1992-05-27,9999-01-01,Engineer
13555,Lijia,Matteis,1964-08-20,1988-11-07,9999-01-01,Staff
13558,Raimond,Molberg,1964-10-13,1987-06-10,9999-01-01,Senior Staff
13561,Fai,Thebaut,1962-04-30,1985-07-05,9999-01-01,Senior Engineer
13562,Mary,Cooley,1960-02-15,1986-02-24,9999-01-01,Senior Staff
13563,Valter,Pashtan,1963-03-11,1987-04-17,9999-01-01,Engineer
13570,Kiyomitsu,Perez,1963-06-05,1986-03-15,9999-01-01,Senior Staff
13572,Honglan,Beutelspacher,1964-03-13,1986-09-15,9999-01-01,Senior Staff
13579,Basem,Passino,1963-10-13,1987-03-12,9999-01-01,Assistant Engineer
13590,Sashi,Showalter,1963-02-04,1986-03-14,9999-01-01,Senior Engineer
13595,Feipei,Usery,1963-02-08,1991-03-07,9999-01-01,Senior Staff
13604,Tzu,Stille,1960-03-02,1986-03-03,9999-01-01,Staff
13614,Toshimo,Assaf,1962-04-30,1992-01-30,9999-01-01,Staff
13615,Sugwoo,Marrevee,1962-07-12,1986-07-14,9999-01-01,Staff
13625,Muzhong,Thiran,1961-09-29,1990-04-20,9999-01-01,Staff
13631,Dante,Krider,1962-06-15,1991-08-16,9999-01-01,Senior Engineer
13640,Sashi,Vanwelkenhuysen,1961-03-04,1987-09-20,9999-01-01,Senior Engineer
13675,Fayez,Woycyznski,1960-03-29,1987-03-12,9999-01-01,Senior Engineer
13686,Parke,Sadowsky,1964-04-18,1990-09-16,9999-01-01,Staff
13687,Neelam,Kaminger,1960-10-17,1991-07-14,9999-01-01,Senior Staff
13696,Kasturi,Portugali,1962-11-20,1990-01-23,9999-01-01,Assistant Engineer
13705,Kwangho,Coombs,1961-03-12,1991-03-12,9999-01-01,Senior Staff
13712,Olivera,Docker,1963-04-08,1987-12-06,9999-01-01,Staff
13718,Lein,Gronowski,1963-03-15,1986-11-22,9999-01-01,Senior Staff
13720,Rildo,Braccini,1964-07-13,1989-03-01,9999-01-01,Staff
13725,Ramalingam,Yamaashi,1960-03-30,1989-11-25,9999-01-01,Engineer
13728,Insup,Swab,1964-05-23,1986-01-03,9999-01-01,Engineer
13729,Shahab,Farrel,1964-07-30,1988-10-12,9999-01-01,Senior Engineer
13734,Toshimi,Demeyer,1961-10-29,1989-05-02,9999-01-01,Staff
13749,Ennio,Azevdeo,1960-01-15,1988-06-12,9999-01-01,Engineer
13756,Elliott,Benveniste,1962-01-27,1990-01-24,9999-01-01,Senior Engineer
13757,Soenke,Demir,1963-07-13,1986-02-22,9999-01-01,Engineer
13765,Raimond,Mitzlaff,1964-07-27,1990-07-18,9999-01-01,Senior Staff
13770,Eirik,Koyama,1962-09-20,1990-04-26,9999-01-01,Staff
13771,Franziska,Yavatkar,1962-08-14,1990-05-21,9999-01-01,Staff
13782,Akemi,Iwayama,1961-03-17,1992-04-15,9999-01-01,Senior Staff
13789,Ramalingam,Ranst,1963-08-12,1989-04-17,9999-01-01,Senior Engineer
13793,Mokhtar,Rosar,1964-09-26,1990-03-04,9999-01-01,Engineer
13803,Matk,Chiodo,1961-09-24,1988-10-24,9999-01-01,Senior Engineer
13806,Abdelwaheb,Nitsch,1964-02-09,1990-02-05,9999-01-01,Senior Engineer
13808,Becky,Stentiford,1963-03-17,1986-03-08,9999-01-01,Senior Staff
13820,Zhensheng,Marchesini,1963-11-09,1990-08-07,9999-01-01,Senior Staff
13821,Snehasis,Nooteboom,1960-10-16,1988-10-10,9999-01-01,Senior Staff
13827,Subbu,Castellani,1962-05-09,1989-04-08,9999-01-01,Senior Staff
13849,Lillian,Dymetman,1961-02-18,1989-04-24,9999-01-01,Senior Engineer
13860,Wojceich,Papastamatiou,1964-09-18,1988-07-27,9999-01-01,Senior Staff
13878,Shigeaki,Eiron,1964-03-19,1990-09-11,9999-01-01,Senior Staff
13879,Valery,Ambroszkiewicz,1964-11-16,1989-10-05,9999-01-01,Senior Engineer
13887,Abdulla,Heydon,1963-09-27,1990-06-17,9999-01-01,Technique Leader
13890,Marin,Antonisse,1963-05-01,1985-11-30,9999-01-01,Senior Staff
13907,Lijia,Demos,1961-05-21,1988-03-05,9999-01-01,Engineer
13908,Nechama,Koprowski,1964-12-21,1987-11-26,9999-01-01,Senior Engineer
13912,Niclas,Blokdijk,1963-02-20,1988-12-07,9999-01-01,Assistant Engineer
13917,Shahaf,Felder,1961-04-04,1988-03-18,9999-01-01,Senior Engineer
13933,Jamaludin,Benzaken,1960-02-29,1989-07-17,9999-01-01,Engineer
13958,Shugo,Dahlbom,1960-10-08,1989-09-28,9999-01-01,Engineer
13961,Munir,Hempstead,1964-06-22,1988-10-01,9999-01-01,Senior Engineer
13967,Ymte,Pettis,1963-05-03,1990-02-18,9999-01-01,Senior Engineer
13975,Jamaludin,Peternell,1960-08-01,1991-09-08,9999-01-01,Senior Staff
13995,Premsyl,Delgrossi,1963-07-18,1989-12-02,9999-01-01,Engineer
13998,Changho,Fujisaki,1960-10-28,1985-06-05,9999-01-01,Engineer
14007,Shiv,Jervis,1961-12-02,1988-10-17,9999-01-01,Senior Staff
14010,Sushant,Preusig,1963-12-21,1990-03-08,9999-01-01,Senior Staff
14014,Adas,Rassart,1961-02-10,1990-07-03,9999-01-01,Engineer
14016,Shimshon,Alencar,1960-09-30,1988-08-12,9999-01-01,Engineer
14021,Golgen,Langford,1961-01-22,1988-01-07,9999-01-01,Assistant Engineer
14026,Luerbio,Fontan,1963-03-29,1989-04-03,9999-01-01,Engineer
14036,Bogdan,Schaad,1962-03-20,1987-10-07,9999-01-01,Senior Staff
14044,Muneo,Peltason,1963-05-09,1988-04-04,9999-01-01,Senior Engineer
14052,Mingdong,Shrader,1960-09-04,1991-05-01,9999-01-01,Engineer
14055,Mircea,Falck,1962-09-26,1991-12-05,9999-01-01,Senior Engineer
14057,Boriana,Beidas,1962-05-16,1985-03-24,9999-01-01,Senior Engineer
14070,Takanari,Peternell,1960-04-20,1989-02-22,9999-01-01,Senior Staff
14073,Fumino,Rajcani,1962-11-09,1985-07-29,9999-01-01,Staff
14075,Denny,Tchuente,1965-01-03,1991-05-30,9999-01-01,Assistant Engineer
14078,Frederique,Chimia,1960-04-18,1987-11-01,9999-01-01,Senior Engineer
14082,Siddarth,Krychniak,1963-08-06,1990-04-27,9999-01-01,Staff
14092,Yahiko,Acton,1961-04-03,1985-04-01,9999-01-01,Staff
14095,Tonia,Underwood,1964-08-04,1988-12-03,9999-01-01,Staff
14115,Francesca,Mayerwieser,1963-07-31,1987-10-28,9999-01-01,Staff
14120,Horward,Rabejac,1963-06-18,1985-08-11,9999-01-01,Engineer
14138,Zhigen,Peternell,1963-10-19,1987-09-17,9999-01-01,Engineer
14143,Vivian,Hasenauer,1960-09-01,1988-01-14,9999-01-01,Technique Leader
14152,Vishu,Cesareni,1962-10-20,1989-01-30,9999-01-01,Engineer
14156,Emdad,Kading,1960-02-27,1990-09-29,9999-01-01,Staff
14158,Caolyn,Setiz,1965-01-22,1990-02-06,9999-01-01,Senior Staff
14166,Itzchak,Speer,1961-11-08,1988-02-07,9999-01-01,Senior Staff
14175,Kazuhiro,Eppinger,1960-02-12,1988-12-27,9999-01-01,Senior Engineer
14185,Garnik,Swiler,1964-11-06,1988-08-01,9999-01-01,Senior Staff
14190,Leon,Tomescu,1964-07-23,1989-03-13,9999-01-01,Engineer
14202,Shooichi,Marciano,1960-08-16,1986-12-05,9999-01-01,Engineer
14219,Yinlin,Grabner,1961-06-05,1991-02-16,9999-01-01,Senior Engineer
14221,Zhiwei,Maginnis,1961-10-06,1987-04-09,9999-01-01,Staff
14222,Shaleah,Luders,1963-03-10,1988-05-24,9999-01-01,Senior Staff
14225,Sham,Esposito,1960-10-24,1988-08-22,9999-01-01,Engineer
14230,Uwe,Koshiba,1961-09-21,1988-01-25,9999-01-01,Senior Engineer
14239,Martijn,Wallrath,1964-09-24,1989-10-16,9999-01-01,Staff
14240,Kiyomitsu,Schiettecatte,1961-12-17,1987-11-28,9999-01-01,Staff
14271,Rosita,Bernatsky,1964-05-17,1989-02-17,9999-01-01,Senior Staff
14278,Kazuhiro,Schapiro,1964-10-25,1991-11-29,9999-01-01,Staff
14282,Claudi,Aumann,1961-06-22,1985-07-06,9999-01-01,Senior Staff
14284,Aleksander,Thiria,1963-07-20,1989-05-09,9999-01-01,Engineer
14294,Jaber,Hegner,1960-07-14,1988-02-10,9999-01-01,Senior Staff
14299,Manu,Kitsuregawa,1960-06-04,1986-08-05,9999-01-01,Staff
14303,Weicheng,Deverell,1963-07-13,1989-03-18,9999-01-01,Senior Engineer
14312,Demin,Grabner,1963-07-08,1989-03-18,9999-01-01,Senior Engineer
14316,Lihong,Vernadat,1961-12-12,1987-11-03,9999-01-01,Engineer
14334,Pradeep,Waleschkowski,1964-12-15,1988-07-06,9999-01-01,Senior Engineer
14338,Behnaam,Pelz,1963-09-23,1985-11-29,9999-01-01,Engineer
14339,Hatem,Fiebach,1960-12-30,1989-11-21,9999-01-01,Engineer
14355,Manu,Castellani,1960-06-17,1988-09-19,9999-01-01,Engineer
14356,Remko,Zeidenstein,1964-04-15,1985-06-04,9999-01-01,Senior Engineer
14362,Michaela,Kleiser,1963-10-28,1986-09-30,9999-01-01,Senior Staff
14374,Berthier,Tomescu,1962-12-28,1986-03-20,9999-01-01,Senior Engineer
14391,Haldon,Pesch,1963-01-08,1988-08-18,9999-01-01,Senior Staff
14396,Charmane,Gubsky,1964-12-17,1989-10-26,9999-01-01,Senior Staff
14402,Mooi,Peac,1963-10-02,1988-11-03,9999-01-01,Technique Leader
14403,Stella,Christ,1963-01-09,1992-07-01,9999-01-01,Senior Staff
14407,Goncalo,Imataki,1960-07-09,1988-11-05,9999-01-01,Senior Engineer
14409,Uta,Pettis,1963-05-08,1988-12-27,9999-01-01,Staff
14419,Ennio,Katiyar,1962-10-01,1987-02-16,9999-01-01,Assistant Engineer
14423,Isaac,Hasham,1963-10-25,1989-10-26,9999-01-01,Senior Engineer
14429,Marek,Koblick,1963-10-08,1992-03-07,9999-01-01,Senior Staff
14443,Kinh,Barriga,1962-01-03,1985-10-28,9999-01-01,Senior Staff
14449,Isaac,Muntz,1963-09-21,1988-08-11,9999-01-01,Senior Engineer
14472,Chinho,Leuchs,1961-04-14,1988-11-26,9999-01-01,Senior Staff
14479,Thodoros,Suessmith,1964-08-22,1991-11-27,9999-01-01,Senior Staff
14480,Irena,Crabtree,1960-07-03,1987-03-24,9999-01-01,Staff
14487,Jungsoon,Molenkamp,1963-08-20,1987-02-09,9999-01-01,Staff
14488,Zijian,Luks,1961-01-01,1985-05-25,9999-01-01,Senior Staff
14495,Tokuyasu,Denna,1961-03-04,1991-01-01,9999-01-01,Staff
14499,Vasilis,Bernardinello,1963-09-01,1992-02-12,9999-01-01,Senior Engineer
14503,Bernd,Beerel,1964-06-04,1989-09-07,9999-01-01,Senior Engineer
14531,Armond,Ruther,1963-04-21,1985-06-02,9999-01-01,Senior Engineer
14546,Brigham,Moehrke,1962-11-01,1989-11-20,9999-01-01,Assistant Engineer
14553,Uri,Selvestrel,1961-01-29,1987-09-02,9999-01-01,Staff
14583,Duke,Senzako,1961-03-15,1991-07-02,9999-01-01,Engineer
14586,Mabry,Katiyar,1962-08-06,1989-07-18,9999-01-01,Senior Engineer
14587,Guangming,Vural,1960-08-30,1986-11-29,9999-01-01,Senior Engineer
14593,Subhankar,Cincotta,1961-06-28,1985-04-10,9999-01-01,Senior Staff
14598,Brigham,Dusink,1964-04-21,1991-07-14,9999-01-01,Engineer
14612,Sukumar,Reutenauer,1961-02-12,1990-06-05,9999-01-01,Engineer
14614,Christoph,Raczkowsky,1960-01-22,1988-07-02,9999-01-01,Engineer
14617,Tse,Parfitt,1963-10-22,1989-01-23,9999-01-01,Senior Engineer
14618,Cedric,Brlek,1964-09-04,1989-12-26,9999-01-01,Senior Staff
14628,Pranjal,Vandervoorde,1962-05-24,1989-02-23,9999-01-01,Senior Staff
14650,Yuqun,Georg,1961-07-22,1986-10-04,9999-01-01,Senior Engineer
14651,Bedrich,Hopewell,1963-02-11,1992-02-08,9999-01-01,Senior Staff
14652,Dannz,Jayawardene,1962-03-01,1991-11-14,9999-01-01,Senior Staff
14653,Franziska,Macedo,1963-05-14,1992-05-31,9999-01-01,Senior Engineer
14661,Munir,McAlpine,1961-01-15,1987-04-22,9999-01-01,Engineer
14669,Faiza,Hettesheimer,1960-06-06,1985-05-31,9999-01-01,Senior Engineer
14671,Elliott,Perri,1964-02-23,1987-08-05,9999-01-01,Engineer
14698,Kirk,Kambil,1964-03-13,1992-07-02,9999-01-01,Senior Staff
14699,Rosalyn,Grabner,1963-11-29,1990-02-16,9999-01-01,Senior Staff
14706,Hatem,Guting,1960-02-03,1986-06-07,9999-01-01,Senior Staff
14709,Gennady,Gente,1963-11-16,1987-06-25,9999-01-01,Senior Engineer
14721,Jordanka,Vanwelkenhuysen,1961-08-23,1988-04-06,9999-01-01,Staff
14726,Uri,Weedman,1960-03-10,1987-08-27,9999-01-01,Senior Engineer
14757,Kerhong,Eiter,1964-01-26,1992-06-22,9999-01-01,Senior Staff
14762,Kayoko,Bolotov,1962-12-19,1986-08-15,9999-01-01,Senior Staff
14765,Maria,Montemayor,1961-07-01,1987-06-24,9999-01-01,Engineer
14779,Xianlong,Benaini,1964-01-12,1992-05-02,9999-01-01,Engineer
14782,Mizuhito,Highland,1961-01-15,1989-06-13,9999-01-01,Senior Engineer
14783,Gennadi,Fasbender,1964-07-26,1987-08-26,9999-01-01,Senior Staff
14784,Zdislav,Isard,1960-07-22,1991-07-28,9999-01-01,Senior Engineer
14786,Duke,Hainaut,1962-02-17,1988-06-03,9999-01-01,Senior Staff
14804,Danai,Erev,1961-07-21,1990-06-11,9999-01-01,Staff
14813,Naftali,Alpin,1964-08-16,1985-10-21,9999-01-01,Senior Staff
