emp_no,first_name,last_name,birth_date,from_date,to_date,title
459172,Val,Rissanen,1/19/1965,11/20/1993,1/1/9999,Engineer
459356,Pramod,Wendorf,1/21/1965,12/25/1998,1/1/9999,Engineer
459429,Mohit,Verhaegen,1/14/1965,5/27/1992,1/1/9999,Senior Staff
459685,Hirochika,Goldhammer,2/1/1965,3/12/1998,1/1/9999,Engineer
460131,Adly,Hambrick,1/16/1965,7/25/1997,1/1/9999,Staff
460691,Munehiko,Gihr,1/16/1965,12/6/1989,1/1/9999,Senior Staff
460707,Yoshinari,Lanteri,1/7/1965,12/25/1996,1/1/9999,Engineer
460920,Remzi,Mitzlaff,1/22/1965,4/6/1986,1/1/9999,Senior Staff
461120,Shietung,Gelosh,1/18/1965,4/1/2001,1/1/9999,Engineer
461270,Mrinalini,Mawatari,1/10/1965,1/3/1996,1/1/9999,Staff
461801,Sumali,Cooman,1/3/1965,4/18/1993,1/1/9999,Senior Staff
462493,Paloma,Gerlach,1/12/1965,7/26/1988,1/1/9999,Engineer
462795,Somnath,Cummings,1/5/1965,7/10/1994,1/1/9999,Senior Staff
463023,Itzchak,Penn,1/6/1965,1/21/1999,1/1/9999,Staff
463099,Jinxi,Schmiedel,1/15/1965,9/21/1990,1/1/9999,Staff
463212,Ramya,Rossi,1/9/1965,9/2/2001,1/1/9999,Senior Engineer
463472,Jaber,Sethi,1/11/1965,6/11/2000,1/1/9999,Technique Leader
463495,Alenka,Barriga,1/28/1965,5/6/1988,1/1/9999,Staff
464284,Huiqun,Henders,1/20/1965,5/19/1993,1/1/9999,Senior Staff
464303,Abdelghani,Nyrup,1/22/1965,8/2/1986,1/1/9999,Senior Staff
465062,Stafford,Gist,1/29/1965,5/7/1988,1/1/9999,Engineer
465076,Tokuyasu,Ghelli,1/19/1965,5/5/1985,1/1/9999,Senior Engineer
465085,Vidar,Gunderson,1/18/1965,3/18/1996,1/1/9999,Senior Staff
465409,Shahid,Varman,1/30/1965,8/27/1985,1/1/9999,Senior Staff
465501,Mrinalini,Gire,1/5/1965,11/9/1992,1/1/9999,Senior Staff
465711,Lakshmi,Frijda,1/6/1965,4/21/1990,1/1/9999,Engineer
465853,Kwan,Kampfer,1/1/1965,10/16/1998,1/1/9999,Staff
465874,Herb,Picht,1/12/1965,5/31/1985,1/1/9999,Assistant Engineer
466064,Temple,Danlos,1/31/1965,6/13/1994,1/1/9999,Senior Staff
466367,Hiroyasu,Strandh,1/5/1965,6/5/1989,1/1/9999,Senior Staff
466509,Bezalel,Verhoeff,1/26/1965,3/22/1988,1/1/9999,Engineer
466603,Yechezkel,Nourani,1/23/1965,8/1/1991,1/1/9999,Senior Staff
466745,Boalin,Birsak,1/26/1965,10/16/1995,1/1/9999,Staff
467176,Przemyslawa,Borovoy,1/5/1965,6/18/1993,1/1/9999,Senior Staff
467269,Nahum,Lambe,1/18/1965,8/31/1989,1/1/9999,Technique Leader
467392,Mariusz,Rikino,1/7/1965,4/13/1995,1/1/9999,Senior Engineer
467441,Margareta,Bondorf,1/13/1965,11/7/1988,1/1/9999,Engineer
467591,Kiyotoshi,Hennebert,1/17/1965,3/6/2001,1/1/9999,Staff
467886,Sivanarayana,Chandrasekhar,1/2/1965,1/24/1996,1/1/9999,Senior Staff
467918,Tsuneo,Skrikant,1/3/1965,10/21/1997,1/1/9999,Staff
468360,Huei,Saoudi,1/12/1965,8/10/1994,1/1/9999,Technique Leader
468417,Kamakshi,Huhdanpaa,1/25/1965,8/26/1993,1/1/9999,Engineer
468659,Ranga,Lemarechal,1/18/1965,11/5/1989,1/1/9999,Engineer
468773,Baziley,Brookner,1/27/1965,9/22/1993,1/1/9999,Senior Engineer
469104,Nadjib,Comellas,1/21/1965,1/22/1999,1/1/9999,Engineer
469253,Baruch,Basawa,1/17/1965,9/17/1993,1/1/9999,Engineer
469269,Weiyi,Codenie,1/23/1965,5/27/1989,1/1/9999,Senior Engineer
469366,Aiman,Wilfing,1/12/1965,12/30/1990,1/1/9999,Engineer
469399,Hongzhu,Ruemmler,1/25/1965,6/6/2000,1/1/9999,Engineer
469527,Halsur,Ibel,1/24/1965,3/5/1998,1/1/9999,Staff
469529,Neven,Rikino,1/7/1965,10/21/1988,1/1/9999,Engineer
469735,Arif,Stranks,1/30/1965,11/16/1992,1/1/9999,Senior Engineer
469867,Hein,Jonsson,1/23/1965,2/12/1985,1/1/9999,Senior Staff
470456,Reuven,Oehlmann,1/13/1965,3/29/1986,1/1/9999,Senior Staff
470472,Zhiguo,Staudhammer,2/1/1965,12/3/1985,1/1/9999,Engineer
471397,Nigel,Zirintsis,2/1/1965,7/23/1999,1/1/9999,Engineer
471532,Feiyu,Decleir,1/17/1965,9/13/1998,1/1/9999,Technique Leader
471552,Basem,Lortz,1/22/1965,10/25/1997,1/1/9999,Staff
471911,Arun,Zaccaria,1/14/1965,5/31/1990,1/1/9999,Engineer
471939,Kazuhiko,Marshall,1/27/1965,6/4/2001,1/1/9999,Staff
472052,Godehard,Chinal,1/26/1965,12/9/1995,1/1/9999,Assistant Engineer
472143,Yahiko,Sommen,1/25/1965,8/14/1996,1/1/9999,Senior Staff
472238,Jungsoon,Gubsky,1/31/1965,10/9/1990,1/1/9999,Senior Engineer
472790,Zhenbing,Ibel,1/23/1965,10/29/1985,1/1/9999,Senior Engineer
472950,Weidon,Fordan,1/29/1965,3/27/1986,1/1/9999,Senior Engineer
473268,Hugo,Sgarro,1/1/1965,4/24/1992,1/1/9999,Senior Staff
473299,Khaled,Penn,1/12/1965,5/19/1992,1/1/9999,Staff
473490,Pantung,Reeker,1/6/1965,5/11/1992,1/1/9999,Senior Staff
473940,Avishai,Majewski,1/16/1965,1/10/1998,1/1/9999,Engineer
474331,Sugwoo,Eugenio,1/29/1965,3/2/1994,1/1/9999,Senior Staff
474763,Mayuko,Clouatre,1/7/1965,9/4/1997,1/1/9999,Engineer
474796,Zongyan,Shackel,1/10/1965,8/17/1987,1/1/9999,Technique Leader
475087,Genevieve,Snedden,1/31/1965,10/21/1988,1/1/9999,Senior Engineer
475258,Fumiyo,Feinberg,1/10/1965,2/12/2000,1/1/9999,Senior Staff
475538,Christophe,Leaver,1/15/1965,10/31/1998,1/1/9999,Staff
475938,Shigeaki,Lanteri,1/14/1965,2/17/1989,1/1/9999,Senior Engineer
475965,Rimon,Pietracaprina,1/2/1965,7/10/1985,1/1/9999,Engineer
476055,Girolamo,Schlumberger,1/3/1965,3/7/1993,1/1/9999,Senior Staff
476122,Khun,Spieker,1/4/1965,5/7/1995,1/1/9999,Engineer
476327,Reinhold,Binkley,1/31/1965,5/29/1995,1/1/9999,Engineer
476361,Doohun,Preusig,1/9/1965,4/28/1993,1/1/9999,Technique Leader
477350,Terresa,Vigier,1/1/1965,7/8/1998,1/1/9999,Staff
477578,Marit,Paludetto,1/23/1965,9/30/1990,1/1/9999,Engineer
477969,Bluma,Mundy,1/18/1965,10/18/1991,1/1/9999,Senior Engineer
478007,Fumino,Narahara,1/6/1965,9/21/1991,1/1/9999,Engineer
478170,Doowon,Schoegge,1/22/1965,4/13/1995,1/1/9999,Assistant Engineer
478218,Djenana,Erol,1/2/1965,12/3/1999,1/1/9999,Engineer
478439,Yuichiro,Bale,1/15/1965,11/4/1997,1/1/9999,Technique Leader
478768,Arun,Katzenelson,1/3/1965,10/28/1991,1/1/9999,Senior Engineer
478799,Shaw,Borovoy,1/18/1965,5/11/1991,1/1/9999,Senior Staff
478833,Pradeep,Valiente,1/30/1965,9/19/1992,1/1/9999,Engineer
478858,Hidekazu,Perna,1/20/1965,11/8/1999,1/1/9999,Staff
479024,Ewing,Kalorkoti,1/3/1965,12/21/1996,1/1/9999,Engineer
479407,Randi,Tomescu,1/18/1965,11/25/1986,1/1/9999,Assistant Engineer
479601,Kayoko,Bahi,1/19/1965,2/19/1997,1/1/9999,Staff
479695,Masamitsu,Murrill,1/6/1965,6/23/1999,1/1/9999,Senior Staff
480035,Sukumar,Georg,1/26/1965,8/26/1990,1/1/9999,Staff
480066,Suebskul,Menhardt,1/31/1965,7/26/1994,1/1/9999,Senior Engineer
480178,Uinam,Rahier,1/3/1965,2/10/1991,1/1/9999,Staff
480268,Gaurav,Cheshire,1/18/1965,3/30/1989,1/1/9999,Technique Leader
480407,Deniz,Bennis,1/1/1965,6/24/1989,1/1/9999,Engineer
481050,Weiru,Burnard,1/16/1965,10/15/1990,1/1/9999,Senior Staff
481213,Shigehiro,Haldar,1/8/1965,12/14/1991,1/1/9999,Senior Staff
481397,Luisa,Chelton,1/31/1965,8/13/1998,1/1/9999,Assistant Engineer
481764,Teiji,Marrakchi,1/27/1965,8/26/1986,1/1/9999,Senior Engineer
481790,Haldun,Erie,1/22/1965,1/1/1999,1/1/9999,Senior Engineer
482335,Kwangyoen,Peck,1/26/1965,1/16/1994,1/1/9999,Engineer
482354,Jayson,Zockler,1/23/1965,11/6/1999,1/1/9999,Staff
482755,Jouni,Conia,1/3/1965,10/31/1994,1/1/9999,Senior Staff
482885,Shaunak,Brizzi,1/29/1965,9/2/1988,1/1/9999,Assistant Engineer
482905,Aral,Hebden,1/16/1965,9/10/1991,1/1/9999,Senior Staff
482944,Duke,Journel,1/26/1965,10/26/1991,1/1/9999,Senior Staff
483401,Rosita,Pokrovskii,1/10/1965,8/3/1996,1/1/9999,Senior Staff
483675,Hausi,Kamber,1/22/1965,2/16/1988,1/1/9999,Engineer
483825,Marek,Mitchem,1/22/1965,11/20/1992,1/1/9999,Senior Engineer
483838,Sham,Kavanagh,1/3/1965,12/18/1997,1/1/9999,Assistant Engineer
483978,Dung,Tanemo,1/24/1965,1/28/1990,1/1/9999,Staff
484126,Manton,Lueh,1/5/1965,4/7/1989,1/1/9999,Senior Staff
484142,Perry,Cooman,1/5/1965,4/23/1987,1/1/9999,Senior Staff
484498,Herbert,Hammerschmidt,1/26/1965,8/22/1996,1/1/9999,Engineer
484756,Phule,Ruemmler,1/16/1965,8/9/1990,1/1/9999,Senior Engineer
485253,Gladys,Parhami,1/14/1965,7/20/1996,1/1/9999,Senior Staff
485489,Keiichiro,Armand,1/1/1965,12/14/1986,1/1/9999,Engineer
485577,Rafael,Menhoudj,1/30/1965,4/27/1997,1/1/9999,Senior Engineer
485579,Munehiro,Iwayama,1/18/1965,12/16/1986,1/1/9999,Engineer
485799,Yoshimitsu,Litvinov,1/27/1965,11/22/1997,1/1/9999,Senior Staff
485817,Mahmut,Bolotov,1/29/1965,2/21/1997,1/1/9999,Engineer
486068,Yefim,Bernardeschi,1/11/1965,6/26/1996,1/1/9999,Senior Staff
486808,Geoffrey,Siochi,1/5/1965,12/27/1998,1/1/9999,Senior Engineer
486918,Yagil,Remmers,1/18/1965,11/1/1994,1/1/9999,Senior Staff
486956,Matt,Ruemmler,1/1/1965,10/14/1993,1/1/9999,Engineer
486958,Tonny,Kropf,1/6/1965,7/30/1986,1/1/9999,Senior Engineer
487008,Zhigen,Raney,1/22/1965,5/26/1993,1/1/9999,Senior Staff
487505,Uno,Jayawardene,1/20/1965,11/2/1987,1/1/9999,Staff
487988,Ekawit,Schaft,1/5/1965,5/20/1990,1/1/9999,Senior Staff
488095,Francoise,Hegner,1/24/1965,12/23/1997,1/1/9999,Senior Staff
488142,Denis,Narlikar,1/5/1965,7/1/1991,1/1/9999,Senior Staff
488482,Kensyu,Tsunoo,1/30/1965,12/5/1999,1/1/9999,Engineer
488540,Breannda,Maquelin,1/22/1965,4/12/1996,1/1/9999,Senior Staff
488619,Georgy,Bennis,1/25/1965,4/11/1998,1/1/9999,Engineer
488693,Jiong,Zultner,1/27/1965,3/10/1993,1/1/9999,Senior Engineer
488707,Mihalis,Remmers,1/16/1965,3/1/1990,1/1/9999,Senior Staff
488752,Nimmagadda,Baja,1/23/1965,2/9/1994,1/1/9999,Staff
488788,Wuxu,Garigliano,1/12/1965,9/21/1990,1/1/9999,Staff
488984,Kendra,Junet,1/18/1965,11/12/1992,1/1/9999,Senior Staff
489755,Matk,Chorvat,1/14/1965,12/4/1999,1/1/9999,Staff
489756,Kersti,Miculan,1/1/1965,6/9/1992,1/1/9999,Senior Staff
489928,Satoru,Janetzko,1/28/1965,7/26/1997,1/1/9999,Assistant Engineer
490551,Lalit,Lindqvist,1/1/1965,11/7/1998,1/1/9999,Engineer
490557,Luise,Vigier,1/27/1965,7/1/1994,1/1/9999,Engineer
490568,Zita,Reistad,1/1/1965,7/23/1998,1/1/9999,Senior Engineer
490720,Younwoo,Samarati,1/19/1965,5/18/2002,1/1/9999,Senior Engineer
491079,Kwangsub,Keirsey,1/6/1965,2/4/1992,1/1/9999,Senior Engineer
491162,Panayotis,Hempstead,1/14/1965,8/29/1994,1/1/9999,Senior Engineer
491478,Gill,Varman,1/16/1965,6/18/1988,1/1/9999,Senior Staff
491596,Charmane,Pargas,1/21/1965,8/3/1992,1/1/9999,Senior Engineer
491632,Gadiel,Perly,1/1/1965,10/20/1986,1/1/9999,Senior Staff
492000,Valeska,Cools,1/10/1965,12/16/1993,1/1/9999,Senior Staff
492052,Udo,Ratnakar,1/11/1965,11/30/1999,1/1/9999,Staff
492217,Heekeun,Verhaegen,1/16/1965,9/28/1991,1/1/9999,Senior Engineer
492639,Sanjoy,Porenta,1/30/1965,7/10/1997,1/1/9999,Engineer
492677,Goetz,McAffer,1/26/1965,2/5/1988,1/1/9999,Engineer
493031,Hironoby,Jakobus,1/23/1965,7/30/1991,1/1/9999,Senior Staff
493048,Muzhong,Berztiss,1/31/1965,1/23/1995,1/1/9999,Staff
493096,Sachem,Msuda,1/31/1965,4/7/1995,1/1/9999,Engineer
493744,Leni,Kropatsch,1/14/1965,7/17/1997,1/1/9999,Senior Engineer
494019,Morrie,Iisaku,1/16/1965,5/6/1991,1/1/9999,Senior Staff
494088,Phule,Dahlbom,1/10/1965,2/6/1989,1/1/9999,Senior Engineer
494493,Masasuke,Koprowski,1/10/1965,11/20/1996,1/1/9999,Staff
494995,Yongmao,Pouyioutas,1/4/1965,8/24/1989,1/1/9999,Staff
496100,Pranjal,Reinhard,1/7/1965,5/8/1995,1/1/9999,Staff
496970,Giordano,Maquelin,1/3/1965,12/31/1999,1/1/9999,Senior Engineer
496978,Danco,Debuse,1/30/1965,9/10/1993,1/1/9999,Senior Staff
497007,Oldrich,Adachi,1/23/1965,8/9/1998,1/1/9999,Engineer
497174,Sanjiv,Bressoud,1/2/1965,4/27/1993,1/1/9999,Engineer
497340,Fayez,Keohane,1/6/1965,9/19/1990,1/1/9999,Senior Staff
497391,Paris,Lieblein,1/30/1965,5/19/1999,1/1/9999,Engineer
497835,Shuho,Laurillard,1/29/1965,10/6/1999,1/1/9999,Technique Leader
498185,Caolyn,Marciano,1/19/1965,6/6/1999,1/1/9999,Senior Engineer
498337,Naraig,Docker,1/30/1965,5/17/1997,1/1/9999,Staff
498456,Geraldo,Gerteisen,1/17/1965,6/5/1987,1/1/9999,Staff
498635,Florian,Pezzoli,1/9/1965,7/22/1988,1/1/9999,Staff
498838,Sanjay,Ciolek,1/16/1965,12/13/1989,1/1/9999,Senior Staff
498845,Arumugam,Pelc,1/9/1965,11/13/1999,1/1/9999,Senior Engineer
498955,Nechama,Kandlur,1/13/1965,1/16/1995,1/1/9999,Engineer
499194,Padma,Delgrange,1/29/1965,8/27/1999,1/1/9999,Senior Staff
499260,Danae,Honglei,1/11/1965,9/14/1998,1/1/9999,Engineer
499495,Baoqiu,Kakkar,1/14/1965,8/30/1999,1/1/9999,Engineer
